Transaction Date,Product Name,Quantity Sold,Revenue,Profit Margin,Store Location
2023-03-06,Chicken,33,499.95,16.05,Houston
2023-03-06,Soda,93,1482.42,14.46,Houston
2023-03-06,Chips,30,263.1,24.41,Houston
2023-03-06,Bread,10,126.0,17.58,Houston
2023-03-06,Milk,19,201.78,17.02,Phoenix
2023-03-06,Bananas,50,208.5,5.82,Phoenix
2023-03-06,Chicken,15,266.85,24.85,Phoenix
2023-03-06,Soda,72,360.0,18.0,Phoenix
2023-03-06,Chips,36,503.64,8.47,Phoenix
2023-03-06,Bread,71,233.59,12.56,Phoenix
2023-03-07,Milk,17,111.52,21.34,New York
2023-03-07,Bananas,29,551.58,16.17,New York
2023-03-07,Chicken,88,502.48,20.85,New York
2023-03-07,Soda,70,428.4,5.16,New York
2023-03-07,Chips,42,323.4,14.98,New York
2023-03-07,Bread,38,570.38,10.97,New York
2023-03-07,Milk,75,513.75,9.28,Los Angeles
2023-03-07,Bananas,37,600.14,6.13,Los Angeles
2023-03-07,Chicken,68,189.04,15.06,Los Angeles
2023-03-07,Soda,49,478.73,23.68,Los Angeles
2023-03-07,Chips,69,356.04,23.6,Los Angeles
2023-03-07,Bread,88,921.36,18.44,Los Angeles
2023-03-07,Milk,41,783.51,18.56,Chicago
2023-03-07,Bananas,91,989.17,23.68,Chicago
2023-03-07,Chicken,78,1092.78,13.9,Chicago
2023-03-07,Soda,78,1225.38,14.67,Chicago
2023-03-07,Chips,16,104.64,15.47,Chicago
2023-03-07,Bread,84,493.08,24.11,Chicago
2023-03-07,Milk,69,303.6,10.62,Houston
2023-03-07,Bananas,68,711.28,17.12,Houston
2023-03-07,Chicken,17,77.01,10.28,Houston
2023-03-07,Soda,97,1855.61,18.0,Houston
2023-03-07,Chips,55,739.2,9.33,Houston
2023-03-07,Bread,90,1738.8,22.73,Houston
2023-03-07,Milk,81,271.35,16.58,Phoenix
2023-03-07,Bananas,73,507.35,8.12,Phoenix
2023-03-07,Chicken,78,836.16,12.66,Phoenix
2023-03-07,Soda,34,564.06,22.32,Phoenix
2023-03-07,Chips,63,659.61,23.77,Phoenix
2023-03-07,Bread,96,1593.6,23.34,Phoenix
2023-03-08,Milk,74,1246.9,9.67,New York
2023-03-08,Bananas,45,191.25,10.31,New York
2023-03-08,Chicken,83,940.39,23.06,New York
2023-03-08,Soda,85,771.8,8.32,New York
2023-03-08,Chips,78,969.54,11.43,New York
2023-03-08,Bread,35,548.45,20.15,New York
2023-03-08,Milk,14,243.18,17.64,Los Angeles
2023-03-08,Bananas,65,447.85,18.0,Los Angeles
2023-03-08,Chicken,18,199.08,21.86,Los Angeles
2023-03-08,Soda,15,99.9,15.18,Los Angeles
2023-03-08,Chips,87,1552.08,24.29,Los Angeles
2023-03-08,Bread,85,1380.4,22.07,Los Angeles
2023-03-08,Milk,37,666.74,13.19,Chicago
2023-03-08,Bananas,33,233.64,5.37,Chicago
2023-03-08,Chicken,94,527.34,10.61,Chicago
2023-03-08,Soda,65,1121.25,24.86,Chicago
2023-03-08,Chips,14,271.6,6.42,Chicago
2023-03-08,Bread,59,143.37,10.42,Chicago
2023-03-08,Milk,35,168.0,8.81,Houston
2023-03-08,Bananas,39,611.13,16.05,Houston
2023-03-08,Chicken,23,446.89,24.19,Houston
2023-03-08,Soda,42,721.14,15.46,Houston
2023-03-08,Chips,63,358.47,23.26,Houston
2023-03-08,Bread,47,103.4,24.0,Houston
2023-03-08,Milk,59,1063.77,18.56,Phoenix
2023-03-08,Bananas,69,248.4,8.72,Phoenix
2023-03-08,Chicken,89,698.65,23.3,Phoenix
2023-03-08,Soda,71,577.94,19.21,Phoenix
2023-03-08,Chips,51,261.63,10.71,Phoenix
2023-03-08,Bread,43,763.68,9.39,Phoenix
2023-03-09,Milk,55,818.4,17.51,New York
2023-03-09,Bananas,28,350.28,23.97,New York
2023-03-09,Chicken,91,1663.48,24.64,New York
2023-03-09,Soda,51,418.2,19.27,New York
2023-03-09,Chips,81,1239.3,20.37,New York
2023-03-09,Bread,71,358.55,5.8,New York
2023-03-09,Milk,66,826.98,9.65,Los Angeles
2023-03-09,Bananas,73,610.28,20.47,Los Angeles
2023-03-09,Chicken,21,270.69,13.98,Los Angeles
2023-03-09,Soda,51,873.63,13.33,Los Angeles
2023-03-09,Chips,61,1218.17,18.98,Los Angeles
2023-03-09,Bread,20,222.8,24.24,Los Angeles
2023-03-09,Milk,76,302.48,13.25,Chicago
2023-03-09,Bananas,95,1790.75,21.66,Chicago
2023-03-09,Chicken,11,161.15,9.2,Chicago
2023-03-09,Soda,70,700.0,21.18,Chicago
2023-03-09,Chips,73,1450.51,7.36,Chicago
2023-03-09,Bread,56,701.68,15.8,Chicago
2023-03-09,Milk,44,383.24,18.91,Houston
2023-03-09,Bananas,32,485.12,21.97,Houston
2023-03-09,Chicken,98,1089.76,18.57,Houston
2023-03-09,Soda,36,546.48,18.81,Houston
2023-03-09,Chips,16,96.8,10.46,Houston
2023-03-09,Bread,15,253.65,7.94,Houston
2023-03-09,Milk,78,242.58,13.67,Phoenix
2023-03-09,Bananas,70,840.0,24.55,Phoenix
2023-03-09,Chicken,35,111.65,19.08,Phoenix
2023-03-09,Soda,79,1374.6,19.96,Phoenix
2023-03-09,Chips,17,69.02,14.74,Phoenix
2023-03-09,Bread,13,243.62,8.65,Phoenix
2023-03-10,Milk,98,734.02,11.91,New York
2023-03-10,Bananas,29,342.49,7.64,New York
2023-03-10,Chicken,27,278.64,13.67,New York
2023-03-10,Soda,81,915.3,14.44,New York
2023-03-10,Chips,58,1037.04,6.81,New York
2023-03-10,Bread,51,107.61,6.22,New York
2023-03-10,Milk,70,1237.6,17.63,Los Angeles
2023-03-10,Bananas,65,1184.95,15.4,Los Angeles
2023-03-10,Chicken,45,482.85,21.64,Los Angeles
2023-03-10,Soda,53,560.74,13.76,Los Angeles
2023-03-10,Chips,91,1626.17,18.22,Los Angeles
2023-03-10,Bread,12,181.92,10.52,Los Angeles
2023-03-10,Milk,45,898.2,12.18,Chicago
2023-03-10,Bananas,52,401.96,10.85,Chicago
2023-03-10,Chicken,18,290.16,21.8,Chicago
2023-03-10,Soda,55,556.05,9.68,Chicago
2023-03-10,Chips,88,943.36,21.34,Chicago
2023-03-10,Bread,17,202.64,14.56,Chicago
2023-03-10,Milk,94,1386.5,15.74,Houston
2023-03-10,Bananas,40,100.8,5.89,Houston
2023-03-10,Chicken,83,558.59,12.14,Houston
2023-03-10,Soda,93,509.64,20.74,Houston
2023-03-10,Chips,80,1231.2,13.2,Houston
2023-03-10,Bread,27,123.66,20.0,Houston
2023-03-10,Milk,80,831.2,8.8,Phoenix
2023-03-10,Bananas,78,353.34,24.45,Phoenix
2023-03-10,Chicken,33,560.67,11.15,Phoenix
2023-03-10,Soda,64,919.04,15.34,Phoenix
2023-03-10,Chips,34,538.56,21.3,Phoenix
2023-03-10,Bread,75,1332.0,6.68,Phoenix
2023-03-11,Milk,34,366.52,21.96,New York
2023-03-11,Bananas,60,1139.4,24.88,New York
2023-03-11,Chicken,26,219.96,12.35,New York
2023-03-11,Soda,48,344.64,12.65,New York
2023-03-11,Chips,15,65.4,19.03,New York
2023-03-11,Bread,85,944.35,8.58,New York
2023-03-11,Milk,83,953.67,16.62,Los Angeles
2023-03-11,Bananas,45,626.85,6.44,Los Angeles
2023-03-11,Chicken,57,978.69,17.2,Los Angeles
2023-03-11,Soda,28,532.0,7.67,Los Angeles
2023-03-11,Chips,99,1518.66,8.2,Los Angeles
2023-03-11,Bread,16,79.2,19.22,Los Angeles
2023-03-11,Milk,41,373.51,23.05,Chicago
2023-03-11,Bananas,54,110.16,16.86,Chicago
2023-03-11,Chicken,65,196.95,5.18,Chicago
2023-03-11,Soda,70,225.4,12.11,Chicago
2023-03-11,Chips,93,338.52,24.06,Chicago
2023-03-11,Bread,76,740.24,8.86,Chicago
2023-03-11,Milk,15,177.6,24.16,Houston
2023-03-11,Bananas,29,555.64,10.8,Houston
2023-03-11,Chicken,67,1267.64,6.08,Houston
2023-03-11,Soda,99,1367.19,7.62,Houston
2023-03-11,Chips,34,436.22,18.32,Houston
2023-03-11,Bread,54,183.06,10.32,Houston
2023-03-11,Milk,66,568.26,15.75,Phoenix
2023-03-11,Bananas,86,1498.98,10.13,Phoenix
2023-03-11,Chicken,88,369.6,9.35,Phoenix
2023-03-11,Soda,88,493.68,5.48,Phoenix
2023-03-11,Chips,94,297.98,16.36,Phoenix
2023-03-11,Bread,99,477.18,17.34,Phoenix
2023-03-12,Milk,89,1347.46,18.95,New York
2023-03-12,Bananas,66,516.12,9.74,New York
2023-03-12,Chicken,17,205.36,6.67,New York
2023-03-12,Soda,64,604.8,11.25,New York
2023-03-12,Chips,23,331.2,11.4,New York
2023-03-12,Bread,81,486.0,13.28,New York
2023-03-12,Milk,87,362.79,22.1,Los Angeles
2023-03-12,Bananas,72,1078.56,11.65,Los Angeles
2023-03-12,Chicken,67,178.22,16.04,Los Angeles
2023-03-12,Soda,71,152.65,19.22,Los Angeles
2023-03-12,Chips,53,501.91,5.28,Los Angeles
2023-03-12,Bread,71,415.35,22.62,Los Angeles
2023-03-12,Milk,97,236.68,13.74,Chicago
2023-03-12,Bananas,79,1403.04,20.72,Chicago
2023-03-12,Chicken,83,1587.79,5.11,Chicago
2023-03-12,Soda,49,646.8,11.15,Chicago
2023-03-12,Chips,20,66.4,10.94,Chicago
2023-03-12,Bread,46,421.82,11.5,Chicago
2023-03-12,Milk,61,149.45,6.92,Houston
2023-03-12,Bananas,66,1231.56,21.74,Houston
2023-03-12,Chicken,79,489.01,14.83,Houston
2023-03-12,Soda,39,509.73,5.88,Houston
2023-03-12,Chips,75,1070.25,8.63,Houston
2023-03-12,Bread,96,1564.8,21.33,Houston
2023-03-12,Milk,86,912.46,21.02,Phoenix
2023-03-12,Bananas,85,720.8,15.25,Phoenix
2023-03-12,Chicken,47,275.89,6.01,Phoenix
2023-03-12,Soda,45,624.6,22.47,Phoenix
2023-03-12,Chips,29,201.84,7.3,Phoenix
2023-03-12,Bread,36,605.52,9.27,Phoenix
2023-03-13,Milk,98,1772.82,8.56,New York
2023-03-13,Bananas,65,1298.7,18.12,New York
2023-03-13,Chicken,53,321.71,17.47,New York
2023-03-13,Soda,55,262.9,16.81,New York
2023-03-13,Chips,89,858.85,17.52,New York
2023-03-13,Bread,51,189.72,6.27,New York
2023-03-13,Milk,28,326.76,6.28,Los Angeles
2023-03-13,Bananas,65,947.7,6.51,Los Angeles
2023-03-13,Chicken,63,653.94,5.52,Los Angeles
2023-03-13,Soda,100,565.0,24.47,Los Angeles
2023-03-13,Chips,71,289.68,23.17,Los Angeles
2023-03-13,Bread,35,243.6,11.28,Los Angeles
2023-03-13,Milk,80,882.4,11.44,Chicago
2023-03-13,Bananas,72,927.36,5.17,Chicago
2023-03-13,Chicken,43,650.16,16.94,Chicago
2023-03-13,Soda,21,279.72,9.72,Chicago
2023-03-13,Chips,16,319.68,7.34,Chicago
2023-03-13,Bread,77,893.97,12.8,Chicago
2023-03-13,Milk,82,628.12,24.93,Houston
2023-03-13,Bananas,60,1163.4,20.84,Houston
2023-03-13,Chicken,13,46.67,6.2,Houston
2023-03-13,Soda,21,192.15,14.42,Houston
2023-03-13,Chips,34,186.66,18.96,Houston
2023-03-13,Bread,21,78.54,17.46,Houston
2023-03-13,Milk,91,1039.22,6.87,Phoenix
2023-03-13,Bananas,38,134.14,24.02,Phoenix
2023-03-13,Chicken,99,1177.11,10.18,Phoenix
2023-03-13,Soda,90,1561.5,10.03,Phoenix
2023-03-13,Chips,82,1096.34,23.34,Phoenix
2023-03-13,Bread,28,101.92,11.3,Phoenix
2023-03-14,Milk,35,616.0,8.46,New York
2023-03-14,Bananas,88,1664.08,12.04,New York
2023-03-14,Chicken,14,170.8,11.12,New York
2023-03-14,Soda,32,444.16,18.0,New York
2023-03-14,Chips,60,981.0,24.82,New York
2023-03-14,Bread,59,1123.95,12.42,New York
2023-03-14,Milk,24,196.08,17.67,Los Angeles
2023-03-14,Bananas,29,347.71,24.16,Los Angeles
2023-03-14,Chicken,81,1558.44,7.35,Los Angeles
2023-03-14,Soda,61,409.31,10.94,Los Angeles
2023-03-14,Chips,79,334.96,11.7,Los Angeles
2023-03-14,Bread,73,1381.16,17.3,Los Angeles
2023-03-14,Milk,57,124.83,14.0,Chicago
2023-03-14,Bananas,64,849.92,16.76,Chicago
2023-03-14,Chicken,91,374.01,10.76,Chicago
2023-03-14,Soda,25,239.5,22.11,Chicago
2023-03-14,Chips,52,471.64,5.89,Chicago
2023-03-14,Bread,19,70.87,7.93,Chicago
2023-03-14,Milk,96,1583.04,11.23,Houston
2023-03-14,Bananas,84,814.8,13.73,Houston
2023-03-14,Chicken,23,247.02,13.19,Houston
2023-03-14,Soda,44,504.24,19.29,Houston
2023-03-14,Chips,14,117.88,16.33,Houston
2023-03-14,Bread,42,778.68,6.0,Houston
2023-03-14,Milk,54,864.0,14.38,Phoenix
2023-03-14,Bananas,90,917.1,20.38,Phoenix
2023-03-14,Chicken,46,316.02,7.39,Phoenix
2023-03-14,Soda,16,128.48,16.67,Phoenix
2023-03-14,Chips,18,67.14,12.96,Phoenix
2023-03-14,Bread,50,515.0,9.97,Phoenix
2023-03-15,Milk,32,568.32,7.28,New York
2023-03-15,Bananas,48,876.0,12.7,New York
2023-03-15,Chicken,92,1158.28,19.13,New York
2023-03-15,Soda,50,336.0,17.54,New York
2023-03-15,Chips,70,1073.8,10.1,New York
2023-03-15,Bread,94,1553.82,10.25,New York
2023-03-15,Milk,56,168.0,24.6,Los Angeles
2023-03-15,Bananas,71,730.59,13.73,Los Angeles
2023-03-15,Chicken,92,533.6,7.35,Los Angeles
2023-03-15,Soda,47,764.22,24.66,Los Angeles
2023-03-15,Chips,13,70.46,14.76,Los Angeles
2023-03-15,Bread,56,360.64,17.85,Los Angeles
2023-03-15,Milk,44,432.96,15.6,Chicago
2023-03-15,Bananas,74,897.62,8.67,Chicago
2023-03-15,Chicken,68,440.64,16.52,Chicago
2023-03-15,Soda,39,411.45,12.72,Chicago
2023-03-15,Chips,52,820.56,9.12,Chicago
2023-03-15,Bread,45,563.4,13.75,Chicago
2023-03-15,Milk,24,237.84,8.53,Houston
2023-03-15,Bananas,91,1759.94,14.32,Houston
2023-03-15,Chicken,79,1207.12,13.07,Houston
2023-03-15,Soda,68,728.28,8.56,Houston
2023-03-15,Chips,28,540.68,20.07,Houston
2023-03-15,Bread,65,367.25,9.23,Houston
2023-03-15,Milk,34,283.22,24.42,Phoenix
2023-03-15,Bananas,14,109.62,18.53,Phoenix
2023-03-15,Chicken,19,171.38,15.47,Phoenix
2023-03-15,Soda,52,261.56,22.93,Phoenix
2023-03-15,Chips,38,465.12,22.74,Phoenix
2023-03-15,Bread,87,1082.28,7.81,Phoenix
2023-03-16,Milk,39,764.79,5.05,New York
2023-03-16,Bananas,84,1250.76,21.82,New York
2023-03-16,Chicken,12,52.56,14.72,New York
2023-03-16,Soda,93,1712.13,8.54,New York
2023-03-16,Chips,38,752.4,18.73,New York
2023-03-16,Bread,55,796.95,23.95,New York
2023-03-16,Milk,64,133.12,18.84,Los Angeles
2023-03-16,Bananas,40,716.8,17.2,Los Angeles
2023-03-16,Chicken,34,331.84,24.28,Los Angeles
2023-03-16,Soda,72,1054.8,18.85,Los Angeles
2023-03-16,Chips,87,643.8,24.97,Los Angeles
2023-03-16,Bread,55,259.6,13.23,Los Angeles
2023-03-16,Milk,91,996.45,6.89,Chicago
2023-03-16,Bananas,43,643.71,13.67,Chicago
2023-03-16,Chicken,100,1640.0,15.32,Chicago
2023-03-16,Soda,10,115.9,22.8,Chicago
2023-03-16,Chips,89,1039.52,13.46,Chicago
2023-03-16,Bread,85,1410.15,24.05,Chicago
2023-03-16,Milk,16,174.24,21.99,Houston
2023-03-16,Bananas,94,1048.1,23.99,Houston
2023-03-16,Chicken,37,302.66,5.37,Houston
2023-03-16,Soda,58,142.68,8.61,Houston
2023-03-16,Chips,94,324.3,9.47,Houston
2023-03-16,Bread,18,342.9,11.67,Houston
2023-03-16,Milk,14,273.84,16.16,Phoenix
2023-03-16,Bananas,22,58.08,15.18,Phoenix
2023-03-16,Chicken,47,248.16,8.85,Phoenix
2023-03-16,Soda,91,1579.76,6.37,Phoenix
2023-03-16,Chips,46,519.34,22.58,Phoenix
2023-03-16,Bread,46,235.06,23.25,Phoenix
2023-03-17,Milk,44,716.32,19.63,New York
2023-03-17,Bananas,65,406.9,11.3,New York
2023-03-17,Chicken,95,476.9,21.21,New York
2023-03-17,Soda,84,546.84,21.4,New York
2023-03-17,Chips,41,499.38,10.05,New York
2023-03-17,Bread,54,720.36,22.92,New York
2023-03-17,Milk,18,182.52,11.9,Los Angeles
2023-03-17,Bananas,15,229.8,20.11,Los Angeles
2023-03-17,Chicken,22,123.86,21.65,Los Angeles
2023-03-17,Soda,89,477.04,24.76,Los Angeles
2023-03-17,Chips,33,372.9,16.4,Los Angeles
2023-03-17,Bread,88,1443.2,5.84,Los Angeles
2023-03-17,Milk,84,714.84,19.91,Chicago
2023-03-17,Bananas,42,186.48,21.13,Chicago
2023-03-17,Chicken,68,382.84,17.02,Chicago
2023-03-17,Soda,44,776.6,12.53,Chicago
2023-03-17,Chips,49,724.71,21.89,Chicago
2023-03-17,Bread,48,757.44,17.51,Chicago
2023-03-17,Milk,20,49.8,6.78,Houston
2023-03-17,Bananas,64,1059.2,21.47,Houston
2023-03-17,Chicken,31,402.69,10.0,Houston
2023-03-17,Soda,47,697.01,23.6,Houston
2023-03-17,Chips,19,296.02,5.87,Houston
2023-03-17,Bread,67,777.87,6.98,Houston
2023-03-17,Milk,31,358.05,17.06,Phoenix
2023-03-17,Bananas,56,236.88,11.35,Phoenix
2023-03-17,Chicken,88,1754.72,15.46,Phoenix
2023-03-17,Soda,54,329.4,19.12,Phoenix
2023-03-17,Chips,50,528.0,5.22,Phoenix
2023-03-17,Bread,52,360.88,18.02,Phoenix
2023-03-18,Milk,19,332.31,7.72,New York
2023-03-18,Bananas,13,92.3,21.46,New York
2023-03-18,Chicken,58,480.82,22.65,New York
2023-03-18,Soda,16,147.04,19.82,New York
2023-03-18,Chips,94,1846.16,8.2,New York
2023-03-18,Bread,44,704.0,5.41,New York
2023-03-18,Milk,92,849.16,19.55,Los Angeles
2023-03-18,Bananas,16,256.16,8.2,Los Angeles
2023-03-18,Chicken,69,610.65,14.71,Los Angeles
2023-03-18,Soda,26,277.16,23.11,Los Angeles
2023-03-18,Chips,51,461.55,18.45,Los Angeles
2023-03-18,Bread,21,95.34,8.19,Los Angeles
2023-03-18,Milk,40,781.2,14.12,Chicago
2023-03-18,Bananas,45,425.25,5.15,Chicago
2023-03-18,Chicken,51,464.61,19.49,Chicago
2023-03-18,Soda,38,353.78,12.02,Chicago
2023-03-18,Chips,54,264.06,17.74,Chicago
2023-03-18,Bread,60,478.8,24.85,Chicago
2023-03-18,Milk,61,348.31,24.6,Houston
2023-03-18,Bananas,34,436.9,11.12,Houston
2023-03-18,Chicken,29,218.08,13.96,Houston
2023-03-18,Soda,85,761.6,13.33,Houston
2023-03-18,Chips,42,307.44,9.46,Houston
2023-03-18,Bread,82,208.28,7.24,Houston
2023-03-18,Milk,15,156.6,6.21,Phoenix
2023-03-18,Bananas,35,272.65,15.78,Phoenix
2023-03-18,Chicken,73,973.82,10.78,Phoenix
2023-03-18,Soda,29,313.2,7.94,Phoenix
2023-03-18,Chips,15,226.65,24.02,Phoenix
2023-03-18,Bread,79,1369.07,7.53,Phoenix
2023-03-19,Milk,64,217.6,8.16,New York
2023-03-19,Bananas,39,140.79,18.05,New York
2023-03-19,Chicken,74,1270.58,17.62,New York
2023-03-19,Soda,15,273.3,12.19,New York
2023-03-19,Chips,74,580.9,14.45,New York
2023-03-19,Bread,81,672.3,17.2,New York
2023-03-19,Milk,38,603.82,11.74,Los Angeles
2023-03-19,Bananas,40,733.2,23.88,Los Angeles
2023-03-19,Chicken,53,719.74,22.47,Los Angeles
2023-03-19,Soda,15,95.55,10.67,Los Angeles
2023-03-19,Chips,58,457.04,17.14,Los Angeles
2023-03-19,Bread,17,143.14,7.66,Los Angeles
2023-03-19,Milk,56,971.6,5.14,Chicago
2023-03-19,Bananas,55,727.1,5.71,Chicago
2023-03-19,Chicken,68,1357.96,16.66,Chicago
2023-03-19,Soda,24,296.88,24.43,Chicago
2023-03-19,Chips,43,810.12,12.98,Chicago
2023-03-19,Bread,95,1615.0,21.24,Chicago
2023-03-19,Milk,53,599.43,24.02,Houston
2023-03-19,Bananas,78,1166.88,17.96,Houston
2023-03-19,Chicken,11,30.69,15.01,Houston
2023-03-19,Soda,74,835.46,12.96,Houston
2023-03-19,Chips,71,1360.36,21.99,Houston
2023-03-19,Bread,63,1094.94,10.98,Houston
2023-03-19,Milk,21,332.64,20.08,Phoenix
2023-03-19,Bananas,75,395.25,11.45,Phoenix
2023-03-19,Chicken,60,798.6,10.35,Phoenix
2023-03-19,Soda,68,286.96,24.62,Phoenix
2023-03-19,Chips,80,1233.6,12.6,Phoenix
2023-03-19,Bread,76,1450.08,14.44,Phoenix
2023-03-20,Milk,62,921.94,6.37,New York
2023-03-20,Bananas,41,713.81,21.22,New York
2023-03-20,Chicken,68,1353.2,11.8,New York
2023-03-20,Soda,68,1104.32,21.26,New York
2023-03-20,Chips,27,88.56,5.4,New York
2023-03-20,Bread,69,536.82,11.39,New York
2023-03-20,Milk,71,1357.52,15.61,Los Angeles
2023-03-20,Bananas,59,261.96,7.3,Los Angeles
2023-03-20,Chicken,27,364.77,24.54,Los Angeles
2023-03-20,Soda,12,43.32,9.06,Los Angeles
2023-03-20,Chips,60,814.8,10.5,Los Angeles
2023-03-20,Bread,39,204.75,16.92,Los Angeles
2023-03-20,Milk,62,192.82,9.34,Chicago
2023-03-20,Bananas,75,1340.25,21.14,Chicago
2023-03-20,Chicken,55,826.65,17.47,Chicago
2023-03-20,Soda,79,490.59,24.62,Chicago
2023-03-20,Chips,22,287.32,10.39,Chicago
2023-03-20,Bread,66,323.4,6.59,Chicago
2023-03-20,Milk,32,213.12,14.4,Houston
2023-03-20,Bananas,86,822.16,11.08,Houston
2023-03-20,Chicken,52,469.04,9.83,Houston
2023-03-20,Soda,15,278.85,10.28,Houston
2023-03-20,Chips,74,1416.36,14.24,Houston
2023-03-20,Bread,58,143.26,20.8,Houston
2023-03-20,Milk,24,277.2,9.81,Phoenix
2023-03-20,Bananas,17,182.41,9.97,Phoenix
2023-03-20,Chicken,36,365.04,9.26,Phoenix
2023-03-20,Soda,28,131.88,18.6,Phoenix
2023-03-20,Chips,64,1168.64,9.4,Phoenix
2023-03-20,Bread,84,1170.96,5.61,Phoenix
2023-03-21,Milk,26,204.62,19.41,New York
2023-03-21,Bananas,18,52.56,24.14,New York
2023-03-21,Chicken,34,467.5,20.39,New York
2023-03-21,Soda,16,150.4,15.99,New York
2023-03-21,Chips,74,734.08,16.88,New York
2023-03-21,Bread,36,295.56,23.26,New York
2023-03-21,Milk,62,397.42,14.32,Los Angeles
2023-03-21,Bananas,67,190.95,10.14,Los Angeles
2023-03-21,Chicken,63,223.02,18.16,Los Angeles
2023-03-21,Soda,97,1420.08,20.32,Los Angeles
2023-03-21,Chips,67,1055.25,8.73,Los Angeles
2023-03-21,Bread,53,903.65,14.61,Los Angeles
2023-03-21,Milk,80,940.8,18.1,Chicago
2023-03-21,Bananas,26,515.84,20.76,Chicago
2023-03-21,Chicken,32,428.16,22.84,Chicago
2023-03-21,Soda,25,251.5,14.34,Chicago
2023-03-21,Chips,80,1222.4,23.26,Chicago
2023-03-21,Bread,82,938.9,13.37,Chicago
2023-03-21,Milk,81,1155.06,13.72,Houston
2023-03-21,Bananas,42,244.02,15.13,Houston
2023-03-21,Chicken,40,251.2,17.92,Houston
2023-03-21,Soda,37,353.72,17.75,Houston
2023-03-21,Chips,53,503.5,23.03,Houston
2023-03-21,Bread,35,217.35,12.49,Houston
2023-03-21,Milk,48,410.88,9.88,Phoenix
2023-03-21,Bananas,82,663.38,20.8,Phoenix
2023-03-21,Chicken,20,367.4,18.37,Phoenix
2023-03-21,Soda,99,771.21,9.2,Phoenix
2023-03-21,Chips,96,1752.0,13.06,Phoenix
2023-03-21,Bread,38,208.24,12.82,Phoenix
2023-03-22,Milk,71,229.33,10.61,New York
2023-03-22,Bananas,93,1201.56,14.31,New York
2023-03-22,Chicken,63,730.17,21.82,New York
2023-03-22,Soda,98,1352.4,18.97,New York
2023-03-22,Chips,79,1515.22,6.81,New York
2023-03-22,Bread,15,246.15,14.4,New York
2023-03-22,Milk,55,755.15,5.19,Los Angeles
2023-03-22,Bananas,48,126.24,12.73,Los Angeles
2023-03-22,Chicken,79,1460.71,20.14,Los Angeles
2023-03-22,Soda,22,376.86,7.52,Los Angeles
2023-03-22,Chips,86,1648.62,13.99,Los Angeles
2023-03-22,Bread,15,111.6,11.89,Los Angeles
2023-03-22,Milk,15,118.65,7.75,Chicago
2023-03-22,Bananas,95,1778.4,16.52,Chicago
2023-03-22,Chicken,68,344.76,22.58,Chicago
2023-03-22,Soda,48,728.64,6.67,Chicago
2023-03-22,Chips,38,682.86,19.99,Chicago
2023-03-22,Bread,19,362.52,14.9,Chicago
2023-03-22,Milk,22,115.72,10.78,Houston
2023-03-22,Bananas,70,186.2,20.89,Houston
2023-03-22,Chicken,46,161.46,20.78,Houston
2023-03-22,Soda,49,139.65,20.86,Houston
2023-03-22,Chips,37,678.95,20.37,Houston
2023-03-22,Bread,72,1064.88,10.25,Houston
2023-03-22,Milk,69,503.7,24.96,Phoenix
2023-03-22,Bananas,100,449.0,24.88,Phoenix
2023-03-22,Chicken,72,1203.84,12.18,Phoenix
2023-03-22,Soda,69,1354.47,18.95,Phoenix
2023-03-22,Chips,60,572.4,5.9,Phoenix
2023-03-22,Bread,29,302.47,14.56,Phoenix
2023-03-23,Milk,44,329.12,5.46,New York
2023-03-23,Bananas,73,1012.51,21.03,New York
2023-03-23,Chicken,21,304.5,22.77,New York
2023-03-23,Soda,86,1045.76,6.88,New York
2023-03-23,Chips,21,48.3,7.94,New York
2023-03-23,Bread,10,130.6,7.67,New York
2023-03-23,Milk,96,1108.8,12.08,Los Angeles
2023-03-23,Bananas,23,329.36,14.62,Los Angeles
2023-03-23,Chicken,60,321.0,23.09,Los Angeles
2023-03-23,Soda,22,264.66,23.19,Los Angeles
2023-03-23,Chips,99,1691.91,8.19,Los Angeles
2023-03-23,Bread,39,739.83,23.22,Los Angeles
2023-03-23,Milk,56,324.8,9.79,Chicago
2023-03-23,Bananas,30,316.8,6.77,Chicago
2023-03-23,Chicken,97,904.04,14.4,Chicago
2023-03-23,Soda,58,610.74,11.37,Chicago
2023-03-23,Chips,57,564.87,21.36,Chicago
2023-03-23,Bread,19,346.37,17.93,Chicago
2023-03-23,Milk,69,769.35,13.02,Houston
2023-03-23,Bananas,30,495.3,8.64,Houston
2023-03-23,Chicken,72,989.28,7.12,Houston
2023-03-23,Soda,74,387.02,21.16,Houston
2023-03-23,Chips,16,230.88,6.24,Houston
2023-03-23,Bread,71,516.17,23.95,Houston
2023-03-23,Milk,50,969.5,11.13,Phoenix
2023-03-23,Bananas,22,396.22,10.56,Phoenix
2023-03-23,Chicken,63,1017.45,13.95,Phoenix
2023-03-23,Soda,34,316.88,9.33,Phoenix
2023-03-23,Chips,98,390.04,12.25,Phoenix
2023-03-23,Bread,80,1048.8,16.35,Phoenix
2023-03-24,Milk,98,555.66,23.89,New York
2023-03-24,Bananas,64,835.84,16.28,New York
2023-03-24,Chicken,82,317.34,7.28,New York
2023-03-24,Soda,17,132.6,18.27,New York
2023-03-24,Chips,90,489.6,16.54,New York
2023-03-24,Bread,35,290.15,9.44,New York
